train_loss;val_loss;class_acc;dt;
0,672490842044;0,717434572116;0,804435483871;66,8511819839;
0,670124806017;0,721653463379;0,801915322581;68,8446331024;
0,647771036476;0,719701492498;0,803427419355;68,563035965;
0,652497497052;0,713209457455;0,803427419355;68,8644328117;
0,649614477605;0,720997982929;0,802419354839;68,6409299374;
0,660674884766;0,720218738721;0,801915322581;67,9687201977;
0,671729689389;0,714396047496;0,804939516129;70,4345707893;
0,66435495615;0,715574428439;0,803931451613;75,6704390049;
0,696239979342;0,714839711785;0,804435483871;75,9064290524;
0,662443553805;0,721897752535;0,801411290323;75,6558351517;
0,652934803069;0,719805983766;0,801411290323;76,0050179958;
0,656637003422;0,710855027841;0,804435483871;76,0708858967;
0,658965047896;0,716838409343;0,803931451613;76,1250150204;
0,655118103027;0,715291623627;0,805443548387;75,7999181747;
0,670186821073;0,717062150278;0,803931451613;75,7828500271;
0,668033234626;0,714080962923;0,804939516129;74,9875850677;
0,685304553509;0,719002408366;0,802923387097;74,1500928402;
0,687900495976;0,721260566385;0,801915322581;68,5302121639;
0,65911577642;0,719171231793;0,802419354839;68,445827961;
0,663981449306;0,70636463694;0,804939516129;76,6128680706;
0,689552914202;0,712374422819;0,804435483871;74,6961109638;
0,674124186784;0,716804949026;0,803931451613;67,5986568928;
0,664942674041;0,714665532112;0,804435483871;68,6001639366;
0,673243584186;0,711235201647;0,803931451613;69,8413929939;
0,676174753755;0,713777925218;0,803427419355;71,1757171154;
0,663410812914;0,719441089899;0,801915322581;68,0006718636;
0,685819950402;0,712352243643;0,803931451613;68,6434218884;
0,652574508339;0,717919609239;0,802923387097;67,7885510921;
0,662964170128;0,716331969346;0,803931451613;68,0465190411;
0,691202634573;0,707878759792;0,805443548387;67,4639830589;
0,65907548219;0,71650036833;0,803931451613;67,6829619408;
0,673109823316;0,716310132896;0,803427419355;67,8019750118;
0,669134879559;0,716480622849;0,803427419355;67,9810678959;
0,66436030522;0,712766964349;0,804939516129;68,4168331623;
