train_loss;val_loss;class_acc;dt;
0,680689094961;0,7171616088;0,800907258065;69,2210898399;
0,670687531531;0,723814954681;0,797883064516;69,1937158108;
0,679967056364;0,721921764074;0,79939516129;69,4099168777;
0,668979079723;0,715814734659;0,798891129032;69,0656399727;
0,663702779412;0,720580696339;0,799899193548;69,3650078773;
0,671424790025;0,720063919502;0,79939516129;68,312130928;
0,67014826104;0,718454604668;0,799899193548;68,4924809933;
0,673484145254;0,716623174567;0,798891129032;68,2243571281;
0,658623348922;0,71874783837;0,79939516129;66,8287069798;
0,659175240099;0,720841955033;0,799899193548;65,011341095;
0,661752004474;0,720821725745;0,79939516129;63,003526926;
0,662062166035;0,723224614416;0,796370967742;68,6079449654;
0,670198462307;0,720222715409;0,803427419355;64,6848399639;
0,674562031329;0,71464581355;0,800907258065;64,3228578568;
0,674984368235;0,72076533206;0,802419354839;62,6958169937;
0,653932125866;0,721761409313;0,801915322581;62,5607869625;
0,655455492288;0,718889010529;0,803931451613;63,0966320038;
0,660762925148;0,721208535375;0,802923387097;69,3353710175;
0,663959189132;0,721906982122;0,800907258065;69,2486441135;
0,662479943782;0,711550494356;0,802923387097;67,5923550129;
0,680885354877;0,71758816944;0,797379032258;68,2793939114;
0,670310738981;0,716201724545;0,802419354839;67,8050510883;
0,679356342107;0,712786176032;0,802419354839;67,7866411209;
0,681160856634;0,718683128395;0,803427419355;67,2834780216;
0,673538959622;0,717277826321;0,803427419355;68,0259170532;
0,684988456517;0,713702900275;0,806451612903;68,9763519764;
0,664543441534;0,717098134179;0,804435483871;70,9043090343;
0,674809218496;0,711625512569;0,805443548387;68,6009991169;
0,673811299503;0,716043306935;0,803427419355;68,7312779427;
0,664400158226;0,715232347288;0,803427419355;68,1516079903;
0,666224398017;0,714583357496;0,803931451613;73,6534750462;
0,662099057287;0,716212959059;0,803931451613;75,8929522038;
0,687554722577;0,715949285415;0,803931451613;68,7461409569;
0,670641331375;0,719216231858;0,803427419355;68,8203320503;
0,684362885952;0,717434445696;0,802923387097;68,8483371735;
0,687892000973;0,716569671467;0,805947580645;71,3965129852;
0,660674145371;0,718018044868;0,804435483871;75,703840971;
0,670349932313;0,717504102376;0,803931451613;75,7134809494;
0,669830811769;0,70801014333;0,806451612903;76,7588400841;
0,658133438528;0,715597945356;0,804939516129;74,7882668972;
0,66164773494;0,718437675266;0,803427419355;74,9697930813;
0,66929666698;0,71299684961;0,804939516129;71,9649810791;
0,658697846979;0,714723587517;0,804435483871;70,5275588036;
0,649840314239;0,71378474274;0,802923387097;68,6634869576;
0,676388054192;0,711060337001;0,804939516129;68,6408479214;
0,673117898405;0,718265726682;0,804435483871;62,9026589394;
0,685995326787;0,712596052116;0,804435483871;68,8784871101;
0,669147935659;0,709889272048;0,805443548387;71,9579939842;
0,671040645689;0,718481019139;0,802923387097;76,1404640675;
0,68106212154;0,716857081459;0,804435483871;76,9037549496;
0,645830561966;0,713373065956;0,803931451613;76,0043559074;
0,688174022734;0,717835000446;0,803427419355;76,0805950165;
0,670393059403;0,714035340375;0,803931451613;75,7676529884;
0,649773788899;0,71739712021;0,804435483871;76,0205721855;
0,652756633013;0,716881071368;0,804939516129;76,4913759232;
0,659821518958;0,716771794423;0,801915322581;73,8620450497;
0,674662908316;0,718277252009;0,804435483871;76,1728320122;
