train_loss;val_loss;class_acc;dt;
0,688696472645;0,715993127035;0,800403225806;72,4477732182;
0,669759394825;0,72307085366;0,801411290323;68,7316069603;
0,688209721446;0,720833158301;0,802923387097;68,8038179874;
0,674129803479;0,716132721593;0,801915322581;68,2877619267;
0,677911540866;0,723269636833;0,79939516129;68,4467260838;
0,65886653468;0,714821407151;0,802419354839;69,4837019444;
0,670528955758;0,720103669551;0,800907258065;68,716242075;
0,693226525038;0,721678725654;0,801411290323;69,4707040787;
0,666632519811;0,719881873458;0,802419354839;69,4924631119;
0,64736827448;0,711488464907;0,804939516129;69,7246110439;
0,659490769058;0,719179753815;0,803931451613;69,0555720329;
0,677231084555;0,718481678155;0,802419354839;69,0113139153;
0,665914564431;0,72108233696;0,800403225806;68,6567380428;
0,677807512581;0,719403739418;0,801915322581;68,7582850456;
0,677395893633;0,717723809423;0,805947580645;68,9743518829;
0,686711814553;0,720193814847;0,802419354839;68,6698820591;
0,658808264136;0,719037829388;0,802419354839;68,6228199005;
0,692872005701;0,719724705142;0,799899193548;68,3367481232;
0,686736400276;0,716972484704;0,801411290323;69,6104090214;
0,690296709388;0,716479065918;0,804435483871;68,7429740429;
0,65799518466;0,717281161297;0,804435483871;68,6245670319;
0,667926195711;0,717455317416;0,804939516129;68,7266159058;
0,683915122896;0,719176311887;0,802923387097;69,0494349003;
0,663505846858;0,716435572793;0,802923387097;69,9382109642;
0,652976250052;0,720713119834;0,801915322581;69,9562349319;
0,645166867524;0,719459569262;0,802419354839;69,7181689739;
0,661523033977;0,715010943432;0,803427419355;69,9374511242;
0,667102291733;0,714537010078;0,803931451613;69,9771530628;
0,663180029094;0,711814789041;0,805443548387;69,4096951485;
0,6739570342;0,720401986953;0,801411290323;69,1627159119;
0,64499158673;0,717544062724;0,803931451613;68,6245868206;
0,656407329887;0,718512612004;0,803427419355;67,9203941822;
0,670760374516;0,710005015615;0,803427419355;68,6687710285;
0,691166961789;0,708880647777;0,804435483871;67,7820169926;
0,672058293223;0,714657048064;0,803931451613;69,8311870098;
0,661417903155;0,716412975903;0,803931451613;69,9391860962;
0,64593462646;0,712744251855;0,804435483871;69,9468429089;
0,672512969226;0,716573688772;0,804435483871;70,0997729301;
0,675164337158;0,716784140996;0,803931451613;73,2506380081;
0,658005316406;0,717837272152;0,803931451613;75,493117094;
0,665365975648;0,716350650595;0,803931451613;75,6322920322;
0,678637019843;0,713820922279;0,803931451613;75,669752121;
0,683943178952;0,714392202035;0,802923387097;68,4859740734;
0,660592979789;0,710371659648;0,804435483871;68,7753000259;
0,672059781402;0,717707526299;0,802923387097;68,4814310074;
0,673044244945;0,717775244386;0,802923387097;76,1435770988;
0,660654278249;0,717585948206;0,803427419355;76,0008299351;
0,68261983797;0,712890798526;0,804435483871;76,1215479374;
0,656479174942;0,715654202527;0,804435483871;75,823266983;
0,702746471912;0,715735263882;0,804939516129;76,5706260204;
0,637439619303;0,718559664584;0,801411290323;75,8408441544;
